,day,time,temp,energy,day_time,year,month,dd,dw,dy,hh,date_id,holiday,op_mode,stagione
42817,20-11-2022,01:00:00,4.61,153.5,2022-11-20 01:00:00,2022,11,20,7,324,1,20221120,False,4,inv2223
42818,20-11-2022,02:00:00,4.52,147.5,2022-11-20 02:00:00,2022,11,20,7,324,2,20221120,False,4,inv2223
42819,20-11-2022,03:00:00,4.62,147.5,2022-11-20 03:00:00,2022,11,20,7,324,3,20221120,False,4,inv2223
42820,20-11-2022,04:00:00,4.61,141.5,2022-11-20 04:00:00,2022,11,20,7,324,4,20221120,False,4,inv2223
42821,20-11-2022,05:00:00,4.92,136.5,2022-11-20 05:00:00,2022,11,20,7,324,5,20221120,False,4,inv2223
42822,20-11-2022,06:00:00,5.29,140.5,2022-11-20 06:00:00,2022,11,20,7,324,6,20221120,False,4,inv2223
42835,20-11-2022,19:00:00,4.9,186.0,2022-11-20 19:00:00,2022,11,20,7,324,19,20221120,False,4,inv2223
42836,20-11-2022,20:00:00,4.7,148.5,2022-11-20 20:00:00,2022,11,20,7,324,20,20221120,False,4,inv2223
42837,20-11-2022,21:00:00,4.49,131.0,2022-11-20 21:00:00,2022,11,20,7,324,21,20221120,False,4,inv2223
42838,20-11-2022,22:00:00,3.13,145.0,2022-11-20 22:00:00,2022,11,20,7,324,22,20221120,False,4,inv2223
42839,20-11-2022,23:00:00,3.13,138.0,2022-11-20 23:00:00,2022,11,20,7,324,23,20221120,False,4,inv2223
42960,26-11-2022,00:00:00,6.4,130.5,2022-11-26 00:00:00,2022,11,26,6,330,0,20221126,False,4,inv2223
42961,26-11-2022,01:00:00,6.97,137.0,2022-11-26 01:00:00,2022,11,26,6,330,1,20221126,False,4,inv2223
42962,26-11-2022,02:00:00,7.42,136.5,2022-11-26 02:00:00,2022,11,26,6,330,2,20221126,False,4,inv2223
42963,26-11-2022,03:00:00,7.04,147.5,2022-11-26 03:00:00,2022,11,26,6,330,3,20221126,False,4,inv2223
42964,26-11-2022,04:00:00,8.07,157.5,2022-11-26 04:00:00,2022,11,26,6,330,4,20221126,False,4,inv2223
42965,26-11-2022,05:00:00,7.49,149.0,2022-11-26 05:00:00,2022,11,26,6,330,5,20221126,False,4,inv2223
42966,26-11-2022,06:00:00,6.87,147.0,2022-11-26 06:00:00,2022,11,26,6,330,6,20221126,False,4,inv2223
42979,26-11-2022,19:00:00,7.72,174.5,2022-11-26 19:00:00,2022,11,26,6,330,19,20221126,False,4,inv2223
42980,26-11-2022,20:00:00,7.33,148.5,2022-11-26 20:00:00,2022,11,26,6,330,20,20221126,False,4,inv2223
42981,26-11-2022,21:00:00,7.18,160.0,2022-11-26 21:00:00,2022,11,26,6,330,21,20221126,False,4,inv2223
42982,26-11-2022,22:00:00,6.69,152.0,2022-11-26 22:00:00,2022,11,26,6,330,22,20221126,False,4,inv2223
42983,26-11-2022,23:00:00,7.2,150.5,2022-11-26 23:00:00,2022,11,26,6,330,23,20221126,False,4,inv2223
42984,27-11-2022,00:00:00,7.58,150.5,2022-11-27 00:00:00,2022,11,27,7,331,0,20221127,False,4,inv2223
42985,27-11-2022,01:00:00,7.26,151.0,2022-11-27 01:00:00,2022,11,27,7,331,1,20221127,False,4,inv2223
42986,27-11-2022,02:00:00,6.69,159.5,2022-11-27 02:00:00,2022,11,27,7,331,2,20221127,False,4,inv2223
42987,27-11-2022,03:00:00,6.86,151.0,2022-11-27 03:00:00,2022,11,27,7,331,3,20221127,False,4,inv2223
42988,27-11-2022,04:00:00,7.0,149.0,2022-11-27 04:00:00,2022,11,27,7,331,4,20221127,False,4,inv2223
42989,27-11-2022,05:00:00,6.73,153.5,2022-11-27 05:00:00,2022,11,27,7,331,5,20221127,False,4,inv2223
42990,27-11-2022,06:00:00,6.3,156.5,2022-11-27 06:00:00,2022,11,27,7,331,6,20221127,False,4,inv2223
43003,27-11-2022,19:00:00,5.43,196.5,2022-11-27 19:00:00,2022,11,27,7,331,19,20221127,False,4,inv2223
43004,27-11-2022,20:00:00,4.84,162.5,2022-11-27 20:00:00,2022,11,27,7,331,20,20221127,False,4,inv2223
43005,27-11-2022,21:00:00,4.27,168.0,2022-11-27 21:00:00,2022,11,27,7,331,21,20221127,False,4,inv2223
43006,27-11-2022,22:00:00,4.35,169.0,2022-11-27 22:00:00,2022,11,27,7,331,22,20221127,False,4,inv2223
43007,27-11-2022,23:00:00,4.57,174.0,2022-11-27 23:00:00,2022,11,27,7,331,23,20221127,False,4,inv2223
43128,03-12-2022,00:00:00,5.52,133.0,2022-12-03 00:00:00,2022,12,3,6,337,0,20221203,False,4,inv2223
43129,03-12-2022,01:00:00,5.16,136.5,2022-12-03 01:00:00,2022,12,3,6,337,1,20221203,False,4,inv2223
43130,03-12-2022,02:00:00,5.39,139.0,2022-12-03 02:00:00,2022,12,3,6,337,2,20221203,False,4,inv2223
43131,03-12-2022,03:00:00,5.67,138.5,2022-12-03 03:00:00,2022,12,3,6,337,3,20221203,False,4,inv2223
43132,03-12-2022,04:00:00,5.78,140.5,2022-12-03 04:00:00,2022,12,3,6,337,4,20221203,False,4,inv2223
43133,03-12-2022,05:00:00,5.67,140.5,2022-12-03 05:00:00,2022,12,3,6,337,5,20221203,False,4,inv2223
43134,03-12-2022,06:00:00,6.02,139.0,2022-12-03 06:00:00,2022,12,3,6,337,6,20221203,False,4,inv2223
43147,03-12-2022,19:00:00,5.93,187.5,2022-12-03 19:00:00,2022,12,3,6,337,19,20221203,False,4,inv2223
43148,03-12-2022,20:00:00,6.05,137.0,2022-12-03 20:00:00,2022,12,3,6,337,20,20221203,False,4,inv2223
43149,03-12-2022,21:00:00,6.13,142.0,2022-12-03 21:00:00,2022,12,3,6,337,21,20221203,False,4,inv2223
43150,03-12-2022,22:00:00,5.82,138.0,2022-12-03 22:00:00,2022,12,3,6,337,22,20221203,False,4,inv2223
43151,03-12-2022,23:00:00,8.07,138.0,2022-12-03 23:00:00,2022,12,3,6,337,23,20221203,False,4,inv2223
43152,04-12-2022,00:00:00,6.26,135.5,2022-12-04 00:00:00,2022,12,4,7,338,0,20221204,False,4,inv2223
43153,04-12-2022,01:00:00,7.22,132.0,2022-12-04 01:00:00,2022,12,4,7,338,1,20221204,False,4,inv2223
43154,04-12-2022,02:00:00,7.89,131.5,2022-12-04 02:00:00,2022,12,4,7,338,2,20221204,False,4,inv2223
43155,04-12-2022,03:00:00,6.33,148.0,2022-12-04 03:00:00,2022,12,4,7,338,3,20221204,False,4,inv2223
43156,04-12-2022,04:00:00,5.18,144.5,2022-12-04 04:00:00,2022,12,4,7,338,4,20221204,False,4,inv2223
43157,04-12-2022,05:00:00,5.58,140.5,2022-12-04 05:00:00,2022,12,4,7,338,5,20221204,False,4,inv2223
43158,04-12-2022,06:00:00,7.28,132.5,2022-12-04 06:00:00,2022,12,4,7,338,6,20221204,False,4,inv2223
43171,04-12-2022,19:00:00,8.76,162.0,2022-12-04 19:00:00,2022,12,4,7,338,19,20221204,False,4,inv2223
43172,04-12-2022,20:00:00,7.25,116.0,2022-12-04 20:00:00,2022,12,4,7,338,20,20221204,False,4,inv2223
43173,04-12-2022,21:00:00,6.84,123.5,2022-12-04 21:00:00,2022,12,4,7,338,21,20221204,False,4,inv2223
43174,04-12-2022,22:00:00,6.79,124.0,2022-12-04 22:00:00,2022,12,4,7,338,22,20221204,False,4,inv2223
43175,04-12-2022,23:00:00,6.66,115.5,2022-12-04 23:00:00,2022,12,4,7,338,23,20221204,False,4,inv2223
43296,10-12-2022,00:00:00,10.04,72.5,2022-12-10 00:00:00,2022,12,10,6,344,0,20221210,False,4,inv2223
43297,10-12-2022,01:00:00,9.64,67.0,2022-12-10 01:00:00,2022,12,10,6,344,1,20221210,False,4,inv2223
43298,10-12-2022,02:00:00,9.56,66.0,2022-12-10 02:00:00,2022,12,10,6,344,2,20221210,False,4,inv2223
43299,10-12-2022,03:00:00,9.16,75.0,2022-12-10 03:00:00,2022,12,10,6,344,3,20221210,False,4,inv2223
43300,10-12-2022,04:00:00,9.34,63.0,2022-12-10 04:00:00,2022,12,10,6,344,4,20221210,False,4,inv2223
43301,10-12-2022,05:00:00,9.45,70.5,2022-12-10 05:00:00,2022,12,10,6,344,5,20221210,False,4,inv2223
43302,10-12-2022,06:00:00,9.47,70.0,2022-12-10 06:00:00,2022,12,10,6,344,6,20221210,False,4,inv2223
43315,10-12-2022,19:00:00,5.07,149.0,2022-12-10 19:00:00,2022,12,10,6,344,19,20221210,False,4,inv2223
43316,10-12-2022,20:00:00,5.01,97.5,2022-12-10 20:00:00,2022,12,10,6,344,20,20221210,False,4,inv2223
43317,10-12-2022,21:00:00,5.16,97.0,2022-12-10 21:00:00,2022,12,10,6,344,21,20221210,False,4,inv2223
43318,10-12-2022,22:00:00,5.54,98.5,2022-12-10 22:00:00,2022,12,10,6,344,22,20221210,False,4,inv2223
43319,10-12-2022,23:00:00,5.86,103.5,2022-12-10 23:00:00,2022,12,10,6,344,23,20221210,False,4,inv2223
43320,11-12-2022,00:00:00,5.86,93.5,2022-12-11 00:00:00,2022,12,11,7,345,0,20221211,False,4,inv2223
43321,11-12-2022,01:00:00,5.79,99.5,2022-12-11 01:00:00,2022,12,11,7,345,1,20221211,False,4,inv2223
43322,11-12-2022,02:00:00,5.65,96.5,2022-12-11 02:00:00,2022,12,11,7,345,2,20221211,False,4,inv2223
43323,11-12-2022,03:00:00,5.52,95.5,2022-12-11 03:00:00,2022,12,11,7,345,3,20221211,False,4,inv2223
43324,11-12-2022,04:00:00,5.3,98.0,2022-12-11 04:00:00,2022,12,11,7,345,4,20221211,False,4,inv2223
43325,11-12-2022,05:00:00,5.39,95.5,2022-12-11 05:00:00,2022,12,11,7,345,5,20221211,False,4,inv2223
43326,11-12-2022,06:00:00,5.07,97.0,2022-12-11 06:00:00,2022,12,11,7,345,6,20221211,False,4,inv2223
43340,11-12-2022,20:00:00,0.43,120.0,2022-12-11 20:00:00,2022,12,11,7,345,20,20221211,False,4,inv2223
43341,11-12-2022,21:00:00,0.55,113.0,2022-12-11 21:00:00,2022,12,11,7,345,21,20221211,False,4,inv2223
43342,11-12-2022,22:00:00,0.57,121.0,2022-12-11 22:00:00,2022,12,11,7,345,22,20221211,False,4,inv2223
43343,11-12-2022,23:00:00,0.12,130.0,2022-12-11 23:00:00,2022,12,11,7,345,23,20221211,False,4,inv2223
42559,09-11-2022,07:00:00,14.14,571.5,2022-11-09 07:00:00,2022,11,9,3,313,7,20221109,False,5,inv2223
42583,10-11-2022,07:00:00,13.76,559.5,2022-11-10 07:00:00,2022,11,10,4,314,7,20221110,False,5,inv2223
42607,11-11-2022,07:00:00,9.23,562.0,2022-11-11 07:00:00,2022,11,11,5,315,7,20221111,False,5,inv2223
42679,14-11-2022,07:00:00,8.72,633.5,2022-11-14 07:00:00,2022,11,14,1,318,7,20221114,False,5,inv2223
42703,15-11-2022,07:00:00,6.33,653.5,2022-11-15 07:00:00,2022,11,15,2,319,7,20221115,False,5,inv2223
42727,16-11-2022,07:00:00,12.15,524.5,2022-11-16 07:00:00,2022,11,16,3,320,7,20221116,False,5,inv2223
42751,17-11-2022,07:00:00,9.56,502.5,2022-11-17 07:00:00,2022,11,17,4,321,7,20221117,False,5,inv2223
42775,18-11-2022,07:00:00,11.22,540.0,2022-11-18 07:00:00,2022,11,18,5,322,7,20221118,False,5,inv2223
42847,21-11-2022,07:00:00,1.98,647.0,2022-11-21 07:00:00,2022,11,21,1,325,7,20221121,False,5,inv2223
42871,22-11-2022,07:00:00,7.24,630.0,2022-11-22 07:00:00,2022,11,22,2,326,7,20221122,False,5,inv2223
42919,24-11-2022,07:00:00,1.15,701.0,2022-11-24 07:00:00,2022,11,24,4,328,7,20221124,False,5,inv2223
42943,25-11-2022,07:00:00,3.16,713.5,2022-11-25 07:00:00,2022,11,25,5,329,7,20221125,False,5,inv2223
43015,28-11-2022,07:00:00,2.03,830.0,2022-11-28 07:00:00,2022,11,28,1,332,7,20221128,False,5,inv2223
43039,29-11-2022,07:00:00,3.97,806.0,2022-11-29 07:00:00,2022,11,29,2,333,7,20221129,False,5,inv2223
43063,30-11-2022,07:00:00,3.89,911.5,2022-11-30 07:00:00,2022,11,30,3,334,7,20221130,False,5,inv2223
43087,01-12-2022,07:00:00,4.53,972.5,2022-12-01 07:00:00,2022,12,1,4,335,7,20221201,False,5,inv2223
43111,02-12-2022,07:00:00,4.03,1004.0,2022-12-02 07:00:00,2022,12,2,5,336,7,20221202,False,5,inv2223
43207,06-12-2022,07:00:00,4.89,1000.0,2022-12-06 07:00:00,2022,12,6,2,340,7,20221206,False,5,inv2223
43231,07-12-2022,07:00:00,4.75,895.0,2022-12-07 07:00:00,2022,12,7,3,341,7,20221207,False,5,inv2223
43255,08-12-2022,07:00:00,4.89,996.0,2022-12-08 07:00:00,2022,12,8,4,342,7,20221208,False,5,inv2223
43351,12-12-2022,07:00:00,-1.12,1046.0,2022-12-12 07:00:00,2022,12,12,1,346,7,20221212,False,5,inv2223
43375,13-12-2022,07:00:00,-0.36,1127.0,2022-12-13 07:00:00,2022,12,13,2,347,7,20221213,False,5,inv2223
43399,14-12-2022,07:00:00,0.89,1033.5,2022-12-14 07:00:00,2022,12,14,3,348,7,20221214,False,5,inv2223
43423,15-12-2022,07:00:00,3.47,1038.0,2022-12-15 07:00:00,2022,12,15,4,349,7,20221215,False,5,inv2223
42594,10-11-2022,18:00:00,12.51,208.0,2022-11-10 18:00:00,2022,11,10,4,314,18,20221110,False,6,inv2223
42690,14-11-2022,18:00:00,9.72,350.0,2022-11-14 18:00:00,2022,11,14,1,318,18,20221114,False,6,inv2223
42714,15-11-2022,18:00:00,10.0,327.0,2022-11-15 18:00:00,2022,11,15,2,319,18,20221115,False,6,inv2223
42738,16-11-2022,18:00:00,11.62,310.5,2022-11-16 18:00:00,2022,11,16,3,320,18,20221116,False,6,inv2223
42762,17-11-2022,18:00:00,11.22,341.5,2022-11-17 18:00:00,2022,11,17,4,321,18,20221117,False,6,inv2223
42786,18-11-2022,18:00:00,6.38,291.5,2022-11-18 18:00:00,2022,11,18,5,322,18,20221118,False,6,inv2223
42858,21-11-2022,18:00:00,4.52,370.0,2022-11-21 18:00:00,2022,11,21,1,325,18,20221121,False,6,inv2223
42882,22-11-2022,18:00:00,4.51,432.5,2022-11-22 18:00:00,2022,11,22,2,326,18,20221122,False,6,inv2223
42906,23-11-2022,18:00:00,1.86,388.0,2022-11-23 18:00:00,2022,11,23,3,327,18,20221123,False,6,inv2223
42930,24-11-2022,18:00:00,5.61,331.5,2022-11-24 18:00:00,2022,11,24,4,328,18,20221124,False,6,inv2223
42954,25-11-2022,18:00:00,7.58,313.0,2022-11-25 18:00:00,2022,11,25,5,329,18,20221125,False,6,inv2223
43026,28-11-2022,18:00:00,5.85,338.5,2022-11-28 18:00:00,2022,11,28,1,332,18,20221128,False,6,inv2223
43098,01-12-2022,18:00:00,4.9,383.0,2022-12-01 18:00:00,2022,12,1,4,335,18,20221201,False,6,inv2223
43122,02-12-2022,18:00:00,5.89,352.5,2022-12-02 18:00:00,2022,12,2,5,336,18,20221202,False,6,inv2223
43194,05-12-2022,18:00:00,11.87,276.0,2022-12-05 18:00:00,2022,12,5,1,339,18,20221205,False,6,inv2223
43218,06-12-2022,18:00:00,4.12,341.5,2022-12-06 18:00:00,2022,12,6,2,340,18,20221206,False,6,inv2223
43242,07-12-2022,18:00:00,5.68,283.5,2022-12-07 18:00:00,2022,12,7,3,341,18,20221207,False,6,inv2223
43290,09-12-2022,18:00:00,11.46,240.0,2022-12-09 18:00:00,2022,12,9,5,343,18,20221209,False,6,inv2223
43410,14-12-2022,18:00:00,2.75,343.5,2022-12-14 18:00:00,2022,12,14,3,348,18,20221214,False,6,inv2223
43434,15-12-2022,18:00:00,7.4,287.5,2022-12-15 18:00:00,2022,12,15,4,349,18,20221215,False,6,inv2223
43458,16-12-2022,18:00:00,9.42,255.0,2022-12-16 18:00:00,2022,12,16,5,350,18,20221216,False,6,inv2223
