,day,time,temp,energy,day_time,year,month,dd,dw,dy,hh,stagione,ferie,lavorativo,dotcolor,diurno,lav,reg
43116,02-12-2022,12:00:00,6.48,578.5,2022-12-02 12:00:00,2022,12,2,5,336,12,inv2223,False,True,blue,True,True,1
43117,02-12-2022,13:00:00,6.54,629.0,2022-12-02 13:00:00,2022,12,2,5,336,13,inv2223,False,True,blue,True,True,1
43118,02-12-2022,14:00:00,6.69,689.0,2022-12-02 14:00:00,2022,12,2,5,336,14,inv2223,False,True,blue,True,True,1
43119,02-12-2022,15:00:00,5.95,647.0,2022-12-02 15:00:00,2022,12,2,5,336,15,inv2223,False,True,blue,True,True,1
43120,02-12-2022,16:00:00,5.59,617.0,2022-12-02 16:00:00,2022,12,2,5,336,16,inv2223,False,True,blue,True,True,1
43121,02-12-2022,17:00:00,5.86,634.0,2022-12-02 17:00:00,2022,12,2,5,336,17,inv2223,False,True,blue,True,True,1
43185,05-12-2022,09:00:00,11.92,687.0,2022-12-05 09:00:00,2022,12,5,1,339,9,inv2223,False,True,blue,True,True,1
43186,05-12-2022,10:00:00,12.08,672.0,2022-12-05 10:00:00,2022,12,5,1,339,10,inv2223,False,True,blue,True,True,1
43187,05-12-2022,11:00:00,11.33,676.0,2022-12-05 11:00:00,2022,12,5,1,339,11,inv2223,False,True,blue,True,True,1
43188,05-12-2022,12:00:00,11.06,556.0,2022-12-05 12:00:00,2022,12,5,1,339,12,inv2223,False,True,blue,True,True,1
43189,05-12-2022,13:00:00,11.9,560.5,2022-12-05 13:00:00,2022,12,5,1,339,13,inv2223,False,True,blue,True,True,1
43190,05-12-2022,14:00:00,11.66,738.5,2022-12-05 14:00:00,2022,12,5,1,339,14,inv2223,False,True,blue,True,True,1
43191,05-12-2022,15:00:00,12.08,631.5,2022-12-05 15:00:00,2022,12,5,1,339,15,inv2223,False,True,blue,True,True,1
43192,05-12-2022,16:00:00,11.78,623.5,2022-12-05 16:00:00,2022,12,5,1,339,16,inv2223,False,True,blue,True,True,1
43193,05-12-2022,17:00:00,11.95,600.0,2022-12-05 17:00:00,2022,12,5,1,339,17,inv2223,False,True,blue,True,True,1
43194,05-12-2022,18:00:00,11.87,276.0,2022-12-05 18:00:00,2022,12,5,1,339,18,inv2223,False,True,blue,True,True,1
43207,06-12-2022,07:00:00,4.89,1000.0,2022-12-06 07:00:00,2022,12,6,2,340,7,inv2223,False,True,blue,True,True,1
43208,06-12-2022,08:00:00,5.3,767.5,2022-12-06 08:00:00,2022,12,6,2,340,8,inv2223,False,True,blue,True,True,1
43209,06-12-2022,09:00:00,8.67,683.5,2022-12-06 09:00:00,2022,12,6,2,340,9,inv2223,False,True,blue,True,True,1
43210,06-12-2022,10:00:00,11.92,567.5,2022-12-06 10:00:00,2022,12,6,2,340,10,inv2223,False,True,blue,True,True,1
43211,06-12-2022,11:00:00,13.45,586.0,2022-12-06 11:00:00,2022,12,6,2,340,11,inv2223,False,True,blue,True,True,1
43212,06-12-2022,12:00:00,13.28,395.0,2022-12-06 12:00:00,2022,12,6,2,340,12,inv2223,False,True,blue,True,True,1
43213,06-12-2022,13:00:00,14.32,462.5,2022-12-06 13:00:00,2022,12,6,2,340,13,inv2223,False,True,blue,True,True,1
43214,06-12-2022,14:00:00,12.92,619.0,2022-12-06 14:00:00,2022,12,6,2,340,14,inv2223,False,True,blue,True,True,1
43215,06-12-2022,15:00:00,11.49,561.0,2022-12-06 15:00:00,2022,12,6,2,340,15,inv2223,False,True,blue,True,True,1
43216,06-12-2022,16:00:00,8.17,579.5,2022-12-06 16:00:00,2022,12,6,2,340,16,inv2223,False,True,blue,True,True,1
43217,06-12-2022,17:00:00,5.55,545.5,2022-12-06 17:00:00,2022,12,6,2,340,17,inv2223,False,True,blue,True,True,1
43231,07-12-2022,07:00:00,4.75,895.0,2022-12-07 07:00:00,2022,12,7,3,341,7,inv2223,False,True,blue,True,True,1
43232,07-12-2022,08:00:00,5.24,779.5,2022-12-07 08:00:00,2022,12,7,3,341,8,inv2223,False,True,blue,True,True,1
43233,07-12-2022,09:00:00,7.87,588.0,2022-12-07 09:00:00,2022,12,7,3,341,9,inv2223,False,True,blue,True,True,1
43234,07-12-2022,10:00:00,9.17,576.5,2022-12-07 10:00:00,2022,12,7,3,341,10,inv2223,False,True,blue,True,True,1
43235,07-12-2022,11:00:00,10.24,498.5,2022-12-07 11:00:00,2022,12,7,3,341,11,inv2223,False,True,blue,True,True,1
43236,07-12-2022,12:00:00,10.23,532.5,2022-12-07 12:00:00,2022,12,7,3,341,12,inv2223,False,True,blue,True,True,1
43237,07-12-2022,13:00:00,10.13,569.0,2022-12-07 13:00:00,2022,12,7,3,341,13,inv2223,False,True,blue,True,True,1
43238,07-12-2022,14:00:00,8.85,629.0,2022-12-07 14:00:00,2022,12,7,3,341,14,inv2223,False,True,blue,True,True,1
43239,07-12-2022,15:00:00,7.88,593.5,2022-12-07 15:00:00,2022,12,7,3,341,15,inv2223,False,True,blue,True,True,1
43240,07-12-2022,16:00:00,6.35,599.0,2022-12-07 16:00:00,2022,12,7,3,341,16,inv2223,False,True,blue,True,True,1
43241,07-12-2022,17:00:00,5.85,590.5,2022-12-07 17:00:00,2022,12,7,3,341,17,inv2223,False,True,blue,True,True,1
43255,08-12-2022,07:00:00,4.89,996.0,2022-12-08 07:00:00,2022,12,8,4,342,7,inv2223,False,True,blue,True,True,1
43256,08-12-2022,08:00:00,4.82,729.0,2022-12-08 08:00:00,2022,12,8,4,342,8,inv2223,False,True,blue,True,True,1
43257,08-12-2022,09:00:00,5.69,640.0,2022-12-08 09:00:00,2022,12,8,4,342,9,inv2223,False,True,blue,True,True,1
43259,08-12-2022,11:00:00,9.53,207.5,2022-12-08 11:00:00,2022,12,8,4,342,11,inv2223,False,True,blue,True,True,1
43260,08-12-2022,12:00:00,9.33,191.5,2022-12-08 12:00:00,2022,12,8,4,342,12,inv2223,False,True,blue,True,True,1
43261,08-12-2022,13:00:00,9.25,194.0,2022-12-08 13:00:00,2022,12,8,4,342,13,inv2223,False,True,blue,True,True,1
43262,08-12-2022,14:00:00,8.58,192.0,2022-12-08 14:00:00,2022,12,8,4,342,14,inv2223,False,True,blue,True,True,1
43263,08-12-2022,15:00:00,8.24,201.0,2022-12-08 15:00:00,2022,12,8,4,342,15,inv2223,False,True,blue,True,True,1
43264,08-12-2022,16:00:00,7.7,198.0,2022-12-08 16:00:00,2022,12,8,4,342,16,inv2223,False,True,blue,True,True,1
43265,08-12-2022,17:00:00,7.54,201.0,2022-12-08 17:00:00,2022,12,8,4,342,17,inv2223,False,True,blue,True,True,1
43266,08-12-2022,18:00:00,7.47,148.5,2022-12-08 18:00:00,2022,12,8,4,342,18,inv2223,False,True,blue,True,True,1
43281,09-12-2022,09:00:00,10.56,648.0,2022-12-09 09:00:00,2022,12,9,5,343,9,inv2223,False,True,blue,True,True,1
43282,09-12-2022,10:00:00,10.82,637.5,2022-12-09 10:00:00,2022,12,9,5,343,10,inv2223,False,True,blue,True,True,1
43283,09-12-2022,11:00:00,11.33,626.0,2022-12-09 11:00:00,2022,12,9,5,343,11,inv2223,False,True,blue,True,True,1
43284,09-12-2022,12:00:00,11.84,576.0,2022-12-09 12:00:00,2022,12,9,5,343,12,inv2223,False,True,blue,True,True,1
43285,09-12-2022,13:00:00,12.31,576.0,2022-12-09 13:00:00,2022,12,9,5,343,13,inv2223,False,True,blue,True,True,1
43286,09-12-2022,14:00:00,12.6,541.5,2022-12-09 14:00:00,2022,12,9,5,343,14,inv2223,False,True,blue,True,True,1
43287,09-12-2022,15:00:00,12.2,549.0,2022-12-09 15:00:00,2022,12,9,5,343,15,inv2223,False,True,blue,True,True,1
43288,09-12-2022,16:00:00,11.51,548.5,2022-12-09 16:00:00,2022,12,9,5,343,16,inv2223,False,True,blue,True,True,1
43289,09-12-2022,17:00:00,10.89,555.5,2022-12-09 17:00:00,2022,12,9,5,343,17,inv2223,False,True,blue,True,True,1
43290,09-12-2022,18:00:00,11.46,240.0,2022-12-09 18:00:00,2022,12,9,5,343,18,inv2223,False,True,blue,True,True,1
43353,12-12-2022,09:00:00,0.75,1037.0,2022-12-12 09:00:00,2022,12,12,1,346,9,inv2223,False,True,blue,True,True,1
43354,12-12-2022,10:00:00,2.77,1005.0,2022-12-12 10:00:00,2022,12,12,1,346,10,inv2223,False,True,blue,True,True,1
43355,12-12-2022,11:00:00,4.71,940.0,2022-12-12 11:00:00,2022,12,12,1,346,11,inv2223,False,True,blue,True,True,1
43356,12-12-2022,12:00:00,5.47,850.5,2022-12-12 12:00:00,2022,12,12,1,346,12,inv2223,False,True,blue,True,True,1
43357,12-12-2022,13:00:00,5.68,824.5,2022-12-12 13:00:00,2022,12,12,1,346,13,inv2223,False,True,blue,True,True,1
43358,12-12-2022,14:00:00,4.89,857.0,2022-12-12 14:00:00,2022,12,12,1,346,14,inv2223,False,True,blue,True,True,1
43359,12-12-2022,15:00:00,3.09,860.0,2022-12-12 15:00:00,2022,12,12,1,346,15,inv2223,False,True,blue,True,True,1
43377,13-12-2022,09:00:00,0.66,1026.0,2022-12-13 09:00:00,2022,12,13,2,347,9,inv2223,False,True,blue,True,True,1
43378,13-12-2022,10:00:00,1.29,975.5,2022-12-13 10:00:00,2022,12,13,2,347,10,inv2223,False,True,blue,True,True,1
43379,13-12-2022,11:00:00,1.45,970.0,2022-12-13 11:00:00,2022,12,13,2,347,11,inv2223,False,True,blue,True,True,1
43380,13-12-2022,12:00:00,1.38,948.5,2022-12-13 12:00:00,2022,12,13,2,347,12,inv2223,False,True,blue,True,True,1
43381,13-12-2022,13:00:00,1.8,930.5,2022-12-13 13:00:00,2022,12,13,2,347,13,inv2223,False,True,blue,True,True,1
43382,13-12-2022,14:00:00,1.7,932.5,2022-12-13 14:00:00,2022,12,13,2,347,14,inv2223,False,True,blue,True,True,1
43383,13-12-2022,15:00:00,1.43,922.0,2022-12-13 15:00:00,2022,12,13,2,347,15,inv2223,False,True,blue,True,True,1
43384,13-12-2022,16:00:00,0.95,907.0,2022-12-13 16:00:00,2022,12,13,2,347,16,inv2223,False,True,blue,True,True,1
43399,14-12-2022,07:00:00,0.89,1033.5,2022-12-14 07:00:00,2022,12,14,3,348,7,inv2223,False,True,blue,True,True,1
43400,14-12-2022,08:00:00,1.35,1021.5,2022-12-14 08:00:00,2022,12,14,3,348,8,inv2223,False,True,blue,True,True,1
43401,14-12-2022,09:00:00,2.52,976.0,2022-12-14 09:00:00,2022,12,14,3,348,9,inv2223,False,True,blue,True,True,1
43402,14-12-2022,10:00:00,3.32,936.0,2022-12-14 10:00:00,2022,12,14,3,348,10,inv2223,False,True,blue,True,True,1
43403,14-12-2022,11:00:00,3.38,894.5,2022-12-14 11:00:00,2022,12,14,3,348,11,inv2223,False,True,blue,True,True,1
43404,14-12-2022,12:00:00,4.07,829.5,2022-12-14 12:00:00,2022,12,14,3,348,12,inv2223,False,True,blue,True,True,1
43405,14-12-2022,13:00:00,6.52,791.0,2022-12-14 13:00:00,2022,12,14,3,348,13,inv2223,False,True,blue,True,True,1
43406,14-12-2022,14:00:00,5.78,779.5,2022-12-14 14:00:00,2022,12,14,3,348,14,inv2223,False,True,blue,True,True,1
43407,14-12-2022,15:00:00,4.34,792.0,2022-12-14 15:00:00,2022,12,14,3,348,15,inv2223,False,True,blue,True,True,1
43408,14-12-2022,16:00:00,3.23,845.5,2022-12-14 16:00:00,2022,12,14,3,348,16,inv2223,False,True,blue,True,True,1
43409,14-12-2022,17:00:00,2.86,787.0,2022-12-14 17:00:00,2022,12,14,3,348,17,inv2223,False,True,blue,True,True,1
43424,15-12-2022,08:00:00,4.23,939.0,2022-12-15 08:00:00,2022,12,15,4,349,8,inv2223,False,True,blue,True,True,1
43425,15-12-2022,09:00:00,4.56,901.5,2022-12-15 09:00:00,2022,12,15,4,349,9,inv2223,False,True,blue,True,True,1
43426,15-12-2022,10:00:00,4.92,857.0,2022-12-15 10:00:00,2022,12,15,4,349,10,inv2223,False,True,blue,True,True,1
43427,15-12-2022,11:00:00,5.48,834.0,2022-12-15 11:00:00,2022,12,15,4,349,11,inv2223,False,True,blue,True,True,1
43428,15-12-2022,12:00:00,6.03,761.0,2022-12-15 12:00:00,2022,12,15,4,349,12,inv2223,False,True,blue,True,True,1
43430,15-12-2022,14:00:00,6.43,598.0,2022-12-15 14:00:00,2022,12,15,4,349,14,inv2223,False,True,blue,True,True,1
43431,15-12-2022,15:00:00,6.49,902.0,2022-12-15 15:00:00,2022,12,15,4,349,15,inv2223,False,True,blue,True,True,1
43432,15-12-2022,16:00:00,6.87,696.0,2022-12-15 16:00:00,2022,12,15,4,349,16,inv2223,False,True,blue,True,True,1
43433,15-12-2022,17:00:00,7.1,697.0,2022-12-15 17:00:00,2022,12,15,4,349,17,inv2223,False,True,blue,True,True,1
43448,16-12-2022,08:00:00,9.89,753.0,2022-12-16 08:00:00,2022,12,16,5,350,8,inv2223,False,True,blue,True,True,1
43449,16-12-2022,09:00:00,9.88,692.5,2022-12-16 09:00:00,2022,12,16,5,350,9,inv2223,False,True,blue,True,True,1
43450,16-12-2022,10:00:00,9.85,682.0,2022-12-16 10:00:00,2022,12,16,5,350,10,inv2223,False,True,blue,True,True,1
43451,16-12-2022,11:00:00,10.22,637.5,2022-12-16 11:00:00,2022,12,16,5,350,11,inv2223,False,True,blue,True,True,1
43452,16-12-2022,12:00:00,10.49,631.5,2022-12-16 12:00:00,2022,12,16,5,350,12,inv2223,False,True,blue,True,True,1
43453,16-12-2022,13:00:00,10.06,610.5,2022-12-16 13:00:00,2022,12,16,5,350,13,inv2223,False,True,blue,True,True,1
43454,16-12-2022,14:00:00,10.04,592.5,2022-12-16 14:00:00,2022,12,16,5,350,14,inv2223,False,True,blue,True,True,1
43455,16-12-2022,15:00:00,10.21,569.5,2022-12-16 15:00:00,2022,12,16,5,350,15,inv2223,False,True,blue,True,True,1
43456,16-12-2022,16:00:00,9.83,586.5,2022-12-16 16:00:00,2022,12,16,5,350,16,inv2223,False,True,blue,True,True,1
43457,16-12-2022,17:00:00,9.55,588.0,2022-12-16 17:00:00,2022,12,16,5,350,17,inv2223,False,True,blue,True,True,1
43458,16-12-2022,18:00:00,9.42,255.0,2022-12-16 18:00:00,2022,12,16,5,350,18,inv2223,False,True,blue,True,True,1
42510,07-11-2022,06:00:00,6.04,29.5,2022-11-07 06:00:00,2022,11,7,1,311,6,inv2223,False,True,blue,False,True,2
42547,08-11-2022,19:00:00,10.41,43.5,2022-11-08 19:00:00,2022,11,8,2,312,19,inv2223,False,False,blue,False,True,2
42548,08-11-2022,20:00:00,9.75,32.5,2022-11-08 20:00:00,2022,11,8,2,312,20,inv2223,False,False,blue,False,True,2
42549,08-11-2022,21:00:00,8.1,32.5,2022-11-08 21:00:00,2022,11,8,2,312,21,inv2223,False,False,blue,False,True,2
42550,08-11-2022,22:00:00,7.23,46.5,2022-11-08 22:00:00,2022,11,8,2,312,22,inv2223,False,False,blue,False,True,2
42551,08-11-2022,23:00:00,8.01,68.0,2022-11-08 23:00:00,2022,11,8,2,312,23,inv2223,False,False,blue,False,True,2
42552,09-11-2022,00:00:00,9.91,70.0,2022-11-09 00:00:00,2022,11,9,3,313,0,inv2223,False,False,blue,False,True,2
42553,09-11-2022,01:00:00,11.17,65.0,2022-11-09 01:00:00,2022,11,9,3,313,1,inv2223,False,False,blue,False,True,2
42554,09-11-2022,02:00:00,12.44,63.5,2022-11-09 02:00:00,2022,11,9,3,313,2,inv2223,False,False,blue,False,True,2
42555,09-11-2022,03:00:00,13.04,72.5,2022-11-09 03:00:00,2022,11,9,3,313,3,inv2223,False,False,blue,False,True,2
42556,09-11-2022,04:00:00,13.31,65.5,2022-11-09 04:00:00,2022,11,9,3,313,4,inv2223,False,False,blue,False,True,2
42557,09-11-2022,05:00:00,13.62,66.0,2022-11-09 05:00:00,2022,11,9,3,313,5,inv2223,False,False,blue,False,True,2
42571,09-11-2022,19:00:00,13.08,33.5,2022-11-09 19:00:00,2022,11,9,3,313,19,inv2223,False,False,blue,False,True,2
42572,09-11-2022,20:00:00,13.63,20.0,2022-11-09 20:00:00,2022,11,9,3,313,20,inv2223,False,False,blue,False,True,2
42573,09-11-2022,21:00:00,13.62,19.5,2022-11-09 21:00:00,2022,11,9,3,313,21,inv2223,False,False,blue,False,True,2
42574,09-11-2022,22:00:00,13.38,38.5,2022-11-09 22:00:00,2022,11,9,3,313,22,inv2223,False,False,blue,False,True,2
42575,09-11-2022,23:00:00,13.32,70.0,2022-11-09 23:00:00,2022,11,9,3,313,23,inv2223,False,False,blue,False,True,2
42576,10-11-2022,00:00:00,13.33,61.0,2022-11-10 00:00:00,2022,11,10,4,314,0,inv2223,False,False,blue,False,True,2
42577,10-11-2022,01:00:00,13.46,66.0,2022-11-10 01:00:00,2022,11,10,4,314,1,inv2223,False,False,blue,False,True,2
42578,10-11-2022,02:00:00,13.61,63.5,2022-11-10 02:00:00,2022,11,10,4,314,2,inv2223,False,False,blue,False,True,2
42579,10-11-2022,03:00:00,13.64,64.5,2022-11-10 03:00:00,2022,11,10,4,314,3,inv2223,False,False,blue,False,True,2
42580,10-11-2022,04:00:00,13.74,65.0,2022-11-10 04:00:00,2022,11,10,4,314,4,inv2223,False,False,blue,False,True,2
42581,10-11-2022,05:00:00,13.74,61.0,2022-11-10 05:00:00,2022,11,10,4,314,5,inv2223,False,False,blue,False,True,2
42595,10-11-2022,19:00:00,11.79,34.0,2022-11-10 19:00:00,2022,11,10,4,314,19,inv2223,False,False,blue,False,True,2
42596,10-11-2022,20:00:00,11.38,22.0,2022-11-10 20:00:00,2022,11,10,4,314,20,inv2223,False,False,blue,False,True,2
42597,10-11-2022,21:00:00,10.86,36.0,2022-11-10 21:00:00,2022,11,10,4,314,21,inv2223,False,False,blue,False,True,2
42598,10-11-2022,22:00:00,11.02,73.0,2022-11-10 22:00:00,2022,11,10,4,314,22,inv2223,False,False,blue,False,True,2
42599,10-11-2022,23:00:00,10.61,83.5,2022-11-10 23:00:00,2022,11,10,4,314,23,inv2223,False,False,blue,False,True,2
42600,11-11-2022,00:00:00,10.41,83.0,2022-11-11 00:00:00,2022,11,11,5,315,0,inv2223,False,False,blue,False,True,2
42601,11-11-2022,01:00:00,10.32,80.5,2022-11-11 01:00:00,2022,11,11,5,315,1,inv2223,False,False,blue,False,True,2
42602,11-11-2022,02:00:00,10.41,81.5,2022-11-11 02:00:00,2022,11,11,5,315,2,inv2223,False,False,blue,False,True,2
42603,11-11-2022,03:00:00,9.55,81.0,2022-11-11 03:00:00,2022,11,11,5,315,3,inv2223,False,False,blue,False,True,2
42604,11-11-2022,04:00:00,8.85,78.5,2022-11-11 04:00:00,2022,11,11,5,315,4,inv2223,False,False,blue,False,True,2
42605,11-11-2022,05:00:00,8.2,85.5,2022-11-11 05:00:00,2022,11,11,5,315,5,inv2223,False,False,blue,False,True,2
42619,11-11-2022,19:00:00,10.35,29.5,2022-11-11 19:00:00,2022,11,11,5,315,19,inv2223,False,False,blue,False,True,2
42620,11-11-2022,20:00:00,10.46,20.5,2022-11-11 20:00:00,2022,11,11,5,315,20,inv2223,False,False,blue,False,True,2
42621,11-11-2022,21:00:00,9.95,21.0,2022-11-11 21:00:00,2022,11,11,5,315,21,inv2223,False,False,blue,False,True,2
42622,11-11-2022,22:00:00,9.89,38.5,2022-11-11 22:00:00,2022,11,11,5,315,22,inv2223,False,False,blue,False,True,2
42623,11-11-2022,23:00:00,10.93,64.0,2022-11-11 23:00:00,2022,11,11,5,315,23,inv2223,False,False,blue,False,True,2
42672,14-11-2022,00:00:00,8.9,83.5,2022-11-14 00:00:00,2022,11,14,1,318,0,inv2223,False,False,blue,False,True,2
42673,14-11-2022,01:00:00,8.5,77.5,2022-11-14 01:00:00,2022,11,14,1,318,1,inv2223,False,False,blue,False,True,2
42674,14-11-2022,02:00:00,8.79,79.5,2022-11-14 02:00:00,2022,11,14,1,318,2,inv2223,False,False,blue,False,True,2
42675,14-11-2022,03:00:00,9.12,69.0,2022-11-14 03:00:00,2022,11,14,1,318,3,inv2223,False,False,blue,False,True,2
42676,14-11-2022,04:00:00,9.42,69.5,2022-11-14 04:00:00,2022,11,14,1,318,4,inv2223,False,False,blue,False,True,2
42677,14-11-2022,05:00:00,8.78,86.0,2022-11-14 05:00:00,2022,11,14,1,318,5,inv2223,False,False,blue,False,True,2
42691,14-11-2022,19:00:00,9.68,40.0,2022-11-14 19:00:00,2022,11,14,1,318,19,inv2223,False,False,blue,False,True,2
42692,14-11-2022,20:00:00,9.64,23.5,2022-11-14 20:00:00,2022,11,14,1,318,20,inv2223,False,False,blue,False,True,2
42693,14-11-2022,21:00:00,9.19,24.5,2022-11-14 21:00:00,2022,11,14,1,318,21,inv2223,False,False,blue,False,True,2
42694,14-11-2022,22:00:00,8.75,67.0,2022-11-14 22:00:00,2022,11,14,1,318,22,inv2223,False,False,blue,False,True,2
42695,14-11-2022,23:00:00,8.61,78.5,2022-11-14 23:00:00,2022,11,14,1,318,23,inv2223,False,False,blue,False,True,2
42696,15-11-2022,00:00:00,8.15,78.0,2022-11-15 00:00:00,2022,11,15,2,319,0,inv2223,False,False,blue,False,True,2
42697,15-11-2022,01:00:00,6.96,85.0,2022-11-15 01:00:00,2022,11,15,2,319,1,inv2223,False,False,blue,False,True,2
42698,15-11-2022,02:00:00,6.37,76.5,2022-11-15 02:00:00,2022,11,15,2,319,2,inv2223,False,False,blue,False,True,2
42699,15-11-2022,03:00:00,4.79,80.0,2022-11-15 03:00:00,2022,11,15,2,319,3,inv2223,False,False,blue,False,True,2
42700,15-11-2022,04:00:00,4.1,86.5,2022-11-15 04:00:00,2022,11,15,2,319,4,inv2223,False,False,blue,False,True,2
42701,15-11-2022,05:00:00,4.9,78.0,2022-11-15 05:00:00,2022,11,15,2,319,5,inv2223,False,False,blue,False,True,2
42715,15-11-2022,19:00:00,10.2,44.5,2022-11-15 19:00:00,2022,11,15,2,319,19,inv2223,False,False,blue,False,True,2
42716,15-11-2022,20:00:00,10.18,26.5,2022-11-15 20:00:00,2022,11,15,2,319,20,inv2223,False,False,blue,False,True,2
42717,15-11-2022,21:00:00,10.49,31.5,2022-11-15 21:00:00,2022,11,15,2,319,21,inv2223,False,False,blue,False,True,2
42718,15-11-2022,22:00:00,10.45,68.5,2022-11-15 22:00:00,2022,11,15,2,319,22,inv2223,False,False,blue,False,True,2
42719,15-11-2022,23:00:00,10.29,73.0,2022-11-15 23:00:00,2022,11,15,2,319,23,inv2223,False,False,blue,False,True,2
42720,16-11-2022,00:00:00,10.77,69.5,2022-11-16 00:00:00,2022,11,16,3,320,0,inv2223,False,False,blue,False,True,2
42721,16-11-2022,01:00:00,10.82,66.5,2022-11-16 01:00:00,2022,11,16,3,320,1,inv2223,False,False,blue,False,True,2
42722,16-11-2022,02:00:00,11.07,71.0,2022-11-16 02:00:00,2022,11,16,3,320,2,inv2223,False,False,blue,False,True,2
42723,16-11-2022,03:00:00,11.44,68.0,2022-11-16 03:00:00,2022,11,16,3,320,3,inv2223,False,False,blue,False,True,2
42724,16-11-2022,04:00:00,11.69,70.0,2022-11-16 04:00:00,2022,11,16,3,320,4,inv2223,False,False,blue,False,True,2
42725,16-11-2022,05:00:00,11.99,67.0,2022-11-16 05:00:00,2022,11,16,3,320,5,inv2223,False,False,blue,False,True,2
42739,16-11-2022,19:00:00,11.78,32.0,2022-11-16 19:00:00,2022,11,16,3,320,19,inv2223,False,False,blue,False,True,2
42740,16-11-2022,20:00:00,11.29,1.5,2022-11-16 20:00:00,2022,11,16,3,320,20,inv2223,False,False,blue,False,True,2
42741,16-11-2022,21:00:00,11.01,63.5,2022-11-16 21:00:00,2022,11,16,3,320,21,inv2223,False,False,blue,False,True,2
42742,16-11-2022,22:00:00,10.86,83.0,2022-11-16 22:00:00,2022,11,16,3,320,22,inv2223,False,False,blue,False,True,2
42743,16-11-2022,23:00:00,10.13,71.0,2022-11-16 23:00:00,2022,11,16,3,320,23,inv2223,False,False,blue,False,True,2
42744,17-11-2022,00:00:00,9.73,71.5,2022-11-17 00:00:00,2022,11,17,4,321,0,inv2223,False,False,blue,False,True,2
42745,17-11-2022,01:00:00,8.93,75.0,2022-11-17 01:00:00,2022,11,17,4,321,1,inv2223,False,False,blue,False,True,2
42746,17-11-2022,02:00:00,8.43,83.0,2022-11-17 02:00:00,2022,11,17,4,321,2,inv2223,False,False,blue,False,True,2
42747,17-11-2022,03:00:00,8.24,76.0,2022-11-17 03:00:00,2022,11,17,4,321,3,inv2223,False,False,blue,False,True,2
42748,17-11-2022,04:00:00,8.81,70.5,2022-11-17 04:00:00,2022,11,17,4,321,4,inv2223,False,False,blue,False,True,2
42749,17-11-2022,05:00:00,9.42,70.5,2022-11-17 05:00:00,2022,11,17,4,321,5,inv2223,False,False,blue,False,True,2
42763,17-11-2022,19:00:00,10.75,33.0,2022-11-17 19:00:00,2022,11,17,4,321,19,inv2223,False,False,blue,False,True,2
42764,17-11-2022,20:00:00,10.33,21.5,2022-11-17 20:00:00,2022,11,17,4,321,20,inv2223,False,False,blue,False,True,2
42765,17-11-2022,21:00:00,9.47,18.5,2022-11-17 21:00:00,2022,11,17,4,321,21,inv2223,False,False,blue,False,True,2
42766,17-11-2022,22:00:00,9.41,53.0,2022-11-17 22:00:00,2022,11,17,4,321,22,inv2223,False,False,blue,False,True,2
42767,17-11-2022,23:00:00,9.68,63.0,2022-11-17 23:00:00,2022,11,17,4,321,23,inv2223,False,False,blue,False,True,2
42768,18-11-2022,00:00:00,10.23,60.0,2022-11-18 00:00:00,2022,11,18,5,322,0,inv2223,False,False,blue,False,True,2
42769,18-11-2022,01:00:00,10.54,63.0,2022-11-18 01:00:00,2022,11,18,5,322,1,inv2223,False,False,blue,False,True,2
42770,18-11-2022,02:00:00,11.07,61.0,2022-11-18 02:00:00,2022,11,18,5,322,2,inv2223,False,False,blue,False,True,2
42771,18-11-2022,03:00:00,12.2,55.5,2022-11-18 03:00:00,2022,11,18,5,322,3,inv2223,False,False,blue,False,True,2
42772,18-11-2022,04:00:00,11.77,69.0,2022-11-18 04:00:00,2022,11,18,5,322,4,inv2223,False,False,blue,False,True,2
42773,18-11-2022,05:00:00,10.84,74.0,2022-11-18 05:00:00,2022,11,18,5,322,5,inv2223,False,False,blue,False,True,2
42787,18-11-2022,19:00:00,5.25,50.0,2022-11-18 19:00:00,2022,11,18,5,322,19,inv2223,False,False,blue,False,True,2
42788,18-11-2022,20:00:00,3.96,31.0,2022-11-18 20:00:00,2022,11,18,5,322,20,inv2223,False,False,blue,False,True,2
42789,18-11-2022,21:00:00,3.53,83.5,2022-11-18 21:00:00,2022,11,18,5,322,21,inv2223,False,False,blue,False,True,2
42790,18-11-2022,22:00:00,2.99,106.0,2022-11-18 22:00:00,2022,11,18,5,322,22,inv2223,False,False,blue,False,True,2
42791,18-11-2022,23:00:00,2.74,101.5,2022-11-18 23:00:00,2022,11,18,5,322,23,inv2223,False,False,blue,False,True,2
42840,21-11-2022,00:00:00,3.31,139.0,2022-11-21 00:00:00,2022,11,21,1,325,0,inv2223,False,False,blue,False,True,2
42841,21-11-2022,01:00:00,3.66,126.0,2022-11-21 01:00:00,2022,11,21,1,325,1,inv2223,False,False,blue,False,True,2
42842,21-11-2022,02:00:00,3.34,131.0,2022-11-21 02:00:00,2022,11,21,1,325,2,inv2223,False,False,blue,False,True,2
42843,21-11-2022,03:00:00,2.17,146.0,2022-11-21 03:00:00,2022,11,21,1,325,3,inv2223,False,False,blue,False,True,2
42844,21-11-2022,04:00:00,0.29,142.0,2022-11-21 04:00:00,2022,11,21,1,325,4,inv2223,False,False,blue,False,True,2
